ID,作品名,成立年,性別,y,x1_gender
13257,春色連理の梅,1858,男,3,1
13258,春色連理の梅,1858,男,3,1
13259,春色連理の梅,1858,男,3,1
13260,春色連理の梅,1858,男,3,1
13261,春色連理の梅,1858,男,3,1
13262,春色連理の梅,1858,男,3,1
13263,春色連理の梅,1858,男,3,1
13264,春色連理の梅,1858,男,3,1
13265,春色連理の梅,1858,男,3,1
13266,春色連理の梅,1858,男,3,1
13267,春色連理の梅,1858,男,3,1
13268,春色連理の梅,1858,男,3,1
13269,春色連理の梅,1858,男,3,1
13270,春色連理の梅,1858,男,3,1
13271,春色連理の梅,1858,男,3,1
13272,春色連理の梅,1858,男,3,1
13273,春色連理の梅,1858,男,3,1
13274,春色連理の梅,1858,男,3,1
13275,春色連理の梅,1858,男,3,1
13276,春色連理の梅,1858,男,3,1
13277,春色連理の梅,1858,男,3,1
13278,春色連理の梅,1858,男,3,1
13279,春色連理の梅,1858,男,3,1
13280,春色連理の梅,1858,男,3,1
13281,春色連理の梅,1858,男,3,1
13282,春色連理の梅,1858,男,3,1
13283,春色連理の梅,1858,男,3,1
13284,春色連理の梅,1858,男,3,1
13285,春色連理の梅,1858,男,3,1
13286,春色連理の梅,1858,男,3,1
13287,春色連理の梅,1858,男,3,1
13288,春色連理の梅,1858,男,3,1
13289,春色連理の梅,1858,男,3,1
13290,春色連理の梅,1858,男,3,1
13291,春色連理の梅,1858,男,3,1
13292,春色連理の梅,1858,男,3,1
13293,春色連理の梅,1858,男,3,1
13294,春色連理の梅,1858,男,3,1
13295,春色江戸紫,1864,男,3,1
13296,春色江戸紫,1864,男,3,1
13297,春色江戸紫,1864,男,3,1
13298,春色江戸紫,1864,男,3,1
13299,春色江戸紫,1864,男,3,1
13300,春色江戸紫,1864,男,3,1
13301,春色江戸紫,1864,男,3,1
13302,春色江戸紫,1864,男,3,1
13303,春色江戸紫,1864,男,3,1
13304,春色江戸紫,1864,男,3,1
13305,春色江戸紫,1864,男,3,1
13306,春色江戸紫,1864,男,3,1
13307,春色江戸紫,1864,男,3,1
13308,春色江戸紫,1864,男,3,1
13309,春色江戸紫,1864,男,3,1
13310,春色江戸紫,1864,男,3,1
13311,春色江戸紫,1864,男,3,1
13312,春色江戸紫,1864,男,3,1
13313,春色江戸紫,1864,男,3,1
13314,春色江戸紫,1864,男,3,1
13315,春色江戸紫,1864,男,3,1
13316,春色江戸紫,1864,男,3,1
13317,春色江戸紫,1864,男,3,1
13318,春色江戸紫,1864,男,3,1
13319,春色江戸紫,1864,男,3,1
13320,春色江戸紫,1864,男,3,1
13321,春色江戸紫,1864,男,3,1
13322,春色江戸紫,1864,男,3,1
13323,春色江戸紫,1864,男,3,1
13324,春色江戸紫,1864,男,3,1
13325,春色江戸紫,1864,男,3,1
13326,春色江戸紫,1864,男,3,1
13327,春色江戸紫,1864,男,3,1
13328,春色江戸紫,1864,男,3,1
13329,春色江戸紫,1864,男,3,1
13330,春色江戸紫,1864,男,3,1
13331,春色江戸紫,1864,男,3,1
13332,春色江戸紫,1864,男,3,1
13333,春色江戸紫,1864,男,3,1
13334,春色江戸紫,1864,男,3,1
13335,春色江戸紫,1864,男,3,1
13336,春色江戸紫,1864,男,3,1
13337,春色江戸紫,1864,男,3,1
13338,春色江戸紫,1864,男,3,1
13339,春色江戸紫,1864,男,3,1
13340,春色江戸紫,1864,男,3,1
13341,春色江戸紫,1864,男,3,1
13342,春色江戸紫,1864,男,3,1
13343,春色江戸紫,1864,男,3,1
13344,春色江戸紫,1864,男,3,1
13345,春色江戸紫,1864,男,3,1
13346,春色江戸紫,1864,男,3,1
13347,春色江戸紫,1864,男,3,1
13348,春色江戸紫,1864,男,3,1
13349,春色江戸紫,1864,男,3,1
13350,春色江戸紫,1864,男,3,1
13351,春色江戸紫,1864,男,3,1
13352,春色江戸紫,1864,男,3,1
13353,春色江戸紫,1864,男,3,1
13354,春色江戸紫,1864,男,3,1
13355,春色江戸紫,1864,男,3,1
13356,春色江戸紫,1864,男,3,1
13357,春色江戸紫,1864,男,3,1
13358,春色江戸紫,1864,男,3,1
13359,春色江戸紫,1864,男,3,1
13360,春色江戸紫,1864,男,3,1
13361,春色江戸紫,1864,男,3,1
13362,春色江戸紫,1864,男,3,1
13363,春色江戸紫,1864,男,3,1
13364,春色江戸紫,1864,男,3,1
13365,春色江戸紫,1864,男,3,1
13366,春色江戸紫,1864,男,3,1
13367,春色江戸紫,1864,男,3,1
13368,春色江戸紫,1864,男,3,1
13369,春色江戸紫,1864,男,3,1
13370,交易問答,1869,男,3,1
13371,交易問答,1869,男,3,1
13372,交易問答,1869,男,3,1
13373,交易問答,1869,男,3,1
13374,交易問答,1869,男,3,1
13375,交易問答,1869,男,3,1
13376,交易問答,1869,男,3,1
13377,安愚楽鍋,1871,男,3,1
13378,安愚楽鍋,1871,男,3,1
13379,安愚楽鍋,1871,男,3,1
13380,安愚楽鍋,1871,男,3,1
13381,安愚楽鍋,1871,男,3,1
13382,安愚楽鍋,1871,男,3,1
13383,安愚楽鍋,1872,男,3,1
13384,安愚楽鍋,1872,男,3,1
13385,安愚楽鍋,1872,男,3,1
13386,安愚楽鍋,1872,男,3,1
13387,安愚楽鍋,1872,男,3,1
13388,開化のはなし,1872,男,3,1
13389,春秋雑誌会話篇,1873,男,3,1
13390,春秋雑誌会話篇,1873,男,3,1
13391,春秋雑誌会話篇,1873,男,3,1
13392,春秋雑誌会話篇,1873,男,3,1
13393,春秋雑誌会話篇,1873,男,3,1
13394,春秋雑誌会話篇,1873,男,3,1
13395,春秋雑誌会話篇,1873,男,3,1
13396,春秋雑誌会話篇,1873,男,3,1
13397,春秋雑誌会話篇,1873,男,3,1
13398,春秋雑誌会話篇,1873,男,3,1
13399,春秋雑誌会話篇,1873,男,3,1
13400,春秋雑誌会話篇,1873,男,3,1
13401,春秋雑誌会話篇,1873,男,3,1
13402,春秋雑誌会話篇,1873,男,3,1
13403,春秋雑誌会話篇,1873,男,3,1
13404,春秋雑誌会話篇,1873,男,3,1
13405,春秋雑誌会話篇,1873,男,3,1
13406,春秋雑誌会話篇,1873,男,3,1
13407,春秋雑誌会話篇,1873,男,3,1
13408,春秋雑誌会話篇,1873,男,3,1
13409,春秋雑誌会話篇,1873,男,3,1
13410,春秋雑誌会話篇,1873,男,3,1
13411,春秋雑誌会話篇,1873,男,3,1
13412,春秋雑誌会話篇,1873,男,3,1
13413,春秋雑誌会話篇,1873,男,3,1
13414,春秋雑誌会話篇,1873,男,3,1
13415,春秋雑誌会話篇,1873,男,3,1
13416,春秋雑誌会話篇,1873,男,3,1
13417,春秋雑誌会話篇,1873,男,3,1
13418,春秋雑誌会話篇,1873,男,3,1
13419,春秋雑誌会話篇,1873,男,3,1
13420,春秋雑誌会話篇,1873,男,3,1
13421,春秋雑誌会話篇,1873,男,3,1
13422,春秋雑誌会話篇,1873,男,3,1
13423,春秋雑誌会話篇,1873,男,3,1
13424,春秋雑誌会話篇,1873,男,3,1
13425,春秋雑誌会話篇,1873,男,3,1
13426,春秋雑誌会話篇,1873,男,3,1
13427,春秋雑誌会話篇,1873,男,3,1
13428,春秋雑誌会話篇,1873,男,3,1
13429,春秋雑誌会話篇,1873,男,3,1
13430,春秋雑誌会話篇,1873,男,3,1
13431,春秋雑誌会話篇,1873,男,3,1
13432,文明開化,1874,男,3,1
13433,よりあひばなし,1874,男,3,1
13434,よりあひばなし,1874,男,3,1
13435,開化問答,1874,男,3,1
13436,開化問答,1874,男,3,1
13437,開化問答,1874,男,3,1
13438,開化問答,1874,男,3,1
13439,開化問答,1874,男,3,1
13440,開化問答,1874,男,3,1
13441,開化問答,1874,男,3,1
13442,開化問答,1874,男,3,1
13443,開化問答,1874,男,3,1
13444,開化問答,1874,男,3,1
13445,開化問答,1874,男,3,1
13446,開化問答,1874,男,3,1
13447,開化問答,1874,男,3,1
13448,開化問答,1874,男,3,1
13449,開化問答,1874,男,3,1
13450,開化問答,1874,男,3,1
13451,開化問答,1874,男,3,1
13452,開化問答,1874,男,3,1
13453,開化問答,1874,男,3,1
13454,開化問答,1875,男,3,1
13455,開化問答,1875,男,3,1
13456,開化問答,1875,男,3,1
13457,開化問答,1875,男,3,1
13458,開化問答,1875,男,3,1
13459,開化問答,1875,男,3,1
13460,開化問答,1875,男,3,1
13461,開化問答,1875,男,3,1
13462,開化問答,1875,男,3,1
13463,読売新聞,1875,男,3,1
13464,読売新聞,1875,男,3,1
13465,読売新聞,1875,男,3,1
13466,読売新聞,1875,男,3,1
13467,文明田舎問答,1878,男,3,1
13468,文明田舎問答,1878,男,3,1
13469,民権自由論,1879,男,3,1
13470,民権自由論,1879,男,3,1
13471,民権自由論,1879,男,3,1
13472,浮雲,1887,男,3,1
13473,浮雲,1887,男,3,1
13474,浮雲,1887,男,3,1
13475,浮雲,1887,男,3,1
13476,浮雲,1887,男,3,1
13477,浮雲,1887,男,3,1
13478,浮雲,1887,男,3,1
13479,浮雲,1887,男,3,1
13480,浮雲,1887,男,3,1
13481,浮雲,1887,男,3,1
13482,浮雲,1887,男,3,1
13483,浮雲,1887,男,3,1
13484,浮雲,1887,男,3,1
13485,浮雲,1887,男,3,1
13486,浮雲,1887,男,3,1
13487,浮雲,1887,男,3,1
13488,浮雲,1887,男,3,1
13489,浮雲,1887,男,3,1
13490,浮雲,1887,男,3,1
13491,浮雲,1887,男,3,1
13492,浮雲,1887,男,3,1
13493,浮雲,1887,男,3,1
13494,浮雲,1887,男,3,1
13495,浮雲,1887,男,3,1
13496,浮雲,1887,男,3,1
13497,浮雲,1887,男,3,1
13498,浮雲,1887,男,3,1
13499,浮雲,1887,男,3,1
13500,浮雲,1887,男,3,1
13501,浮雲,1887,男,3,1
13502,浮雲,1887,男,3,1
13503,浮雲,1887,男,3,1
13504,浮雲,1887,男,3,1
13505,浮雲,1887,男,3,1
13506,浮雲,1887,男,3,1
13507,浮雲,1887,男,3,1
13508,浮雲,1887,男,3,1
13509,浮雲,1887,男,3,1
13510,浮雲,1887,男,3,1
13511,浮雲,1887,男,3,1
13512,浮雲,1887,男,3,1
13513,読売新聞,1887,男,3,1
13514,読売新聞,1887,男,3,1
13515,読売新聞,1887,男,3,1
13516,読売新聞,1887,男,3,1
13517,読売新聞,1887,男,3,1
13518,読売新聞,1887,男,3,1
13519,読売新聞,1887,男,3,1
13520,五重塔,1891,男,3,1
13521,五重塔,1891,男,3,1
13522,五重塔,1891,男,3,1
13523,五重塔,1891,男,3,1
13524,五重塔,1891,男,3,1
13525,五重塔,1891,男,3,1
13526,五重塔,1891,男,3,1
13527,五重塔,1891,男,3,1
13528,五重塔,1891,男,3,1
13529,五重塔,1891,男,3,1
13530,五重塔,1891,男,3,1
13531,五重塔,1891,男,3,1
13532,女学雑誌,1894,男,3,1
13533,女学雑誌,1894,男,3,1
13534,女学雑誌,1894,男,3,1
13535,女学雑誌,1894,男,3,1
13536,女学雑誌,1894,男,3,1
13537,女学雑誌,1894,男,3,1
13538,女学雑誌,1894,男,3,1
13539,女学雑誌,1894,男,3,1
13540,女学雑誌,1894,男,3,1
13541,女学雑誌,1894,男,3,1
13542,女学雑誌,1894,男,3,1
13543,女学雑誌,1894,男,3,1
13544,女学雑誌,1894,男,3,1
13545,女学雑誌,1894,男,3,1
13546,女学雑誌,1894,男,3,1
13547,女学雑誌,1894,男,3,1
13548,女学雑誌,1894,男,3,1
13549,女学雑誌,1894,男,3,1
13550,女学雑誌,1894,男,3,1
13551,女学雑誌,1894,男,3,1
13552,女学雑誌,1894,男,3,1
13553,女学雑誌,1894,男,3,1
13554,女学雑誌,1894,男,3,1
13555,女学雑誌,1894,男,3,1
13556,女学雑誌,1894,男,3,1
13557,女学雑誌,1894,男,3,1
13558,女学雑誌,1894,男,3,1
13559,女学雑誌,1894,男,3,1
13560,女学雑誌,1894,男,3,1
13561,女学雑誌,1894,男,3,1
13562,女学雑誌,1894,男,3,1
13563,女学雑誌,1894,男,3,1
13564,女学雑誌,1894,男,3,1
13565,女学雑誌,1894,男,3,1
13566,女学雑誌,1894,男,3,1
13567,女学雑誌,1894,男,3,1
13568,女学雑誌,1894,男,3,1
13569,女学雑誌,1894,男,3,1
13570,女学雑誌,1894,男,3,1
13571,女学雑誌,1894,男,3,1
13572,女学雑誌,1894,男,3,1
13573,女学雑誌,1894,男,3,1
13574,女学雑誌,1894,男,3,1
13575,太陽,1895,男,3,1
13576,太陽,1895,男,3,1
13577,太陽,1895,男,3,1
13578,太陽,1895,男,3,1
13579,太陽,1895,男,3,1
13580,太陽,1895,男,3,1
13581,太陽,1895,男,3,1
13582,太陽,1895,男,3,1
13583,太陽,1895,男,3,1
13584,太陽,1895,男,3,1
13585,太陽,1895,男,3,1
13586,太陽,1895,男,3,1
13587,太陽,1895,男,3,1
13588,太陽,1895,男,3,1
13589,太陽,1895,男,3,1
13590,太陽,1895,男,3,1
13591,太陽,1895,男,3,1
13592,太陽,1895,男,3,1
13593,太陽,1895,男,3,1
13594,太陽,1895,男,3,1
13595,太陽,1895,男,3,1
13596,太陽,1895,男,3,1
13597,太陽,1895,男,3,1
13598,太陽,1895,男,3,1
13599,太陽,1895,男,3,1
13600,太陽,1895,男,3,1
13601,太陽,1895,男,3,1
13602,太陽,1895,男,3,1
13603,太陽,1895,男,3,1
13604,太陽,1895,男,3,1
13605,太陽,1895,男,3,1
13606,太陽,1895,男,3,1
13607,太陽,1895,男,3,1
13608,太陽,1895,男,3,1
13609,太陽,1895,男,3,1
13610,太陽,1895,男,3,1
13611,太陽,1895,男,3,1
13612,太陽,1895,男,3,1
13613,太陽,1895,男,3,1
13614,太陽,1895,男,3,1
13615,太陽,1895,男,3,1
13616,太陽,1895,男,3,1
13617,太陽,1895,男,3,1
13618,太陽,1895,男,3,1
13619,太陽,1895,男,3,1
13620,太陽,1895,男,3,1
13621,太陽,1895,男,3,1
13622,太陽,1895,男,3,1
13623,太陽,1895,男,3,1
13624,太陽,1895,男,3,1
13625,太陽,1895,男,3,1
13626,太陽,1895,男,3,1
13627,太陽,1895,男,3,1
13628,太陽,1895,男,3,1
13629,太陽,1895,男,3,1
13630,太陽,1895,男,3,1
13631,太陽,1895,男,3,1
13632,太陽,1895,男,3,1
13633,太陽,1895,男,3,1
13634,太陽,1895,男,3,1
13635,太陽,1895,男,3,1
13636,太陽,1895,男,3,1
13637,太陽,1895,男,3,1
13638,太陽,1895,男,3,1
13639,太陽,1895,男,3,1
13640,太陽,1895,男,3,1
13641,太陽,1895,男,3,1
13642,太陽,1895,男,3,1
13643,太陽,1895,男,3,1
13644,太陽,1895,男,3,1
13645,太陽,1895,男,3,1
13646,太陽,1895,男,3,1
13647,太陽,1895,男,3,1
13648,太陽,1895,男,3,1
13649,太陽,1895,男,3,1
13650,太陽,1895,男,3,1
13651,太陽,1895,男,3,1
13652,太陽,1895,男,3,1
13653,太陽,1895,男,3,1
13654,太陽,1895,男,3,1
13655,太陽,1895,男,3,1
13656,太陽,1895,男,3,1
13657,太陽,1895,男,3,1
13658,太陽,1895,男,3,1
13659,太陽,1895,男,3,1
13660,太陽,1895,男,3,1
13661,太陽,1895,男,3,1
13662,太陽,1895,男,3,1
13663,太陽,1895,男,3,1
13664,太陽,1895,男,3,1
13665,太陽,1895,男,3,1
13666,太陽,1895,男,3,1
13667,太陽,1895,男,3,1
13668,太陽,1895,男,3,1
13669,太陽,1895,男,3,1
13670,太陽,1895,男,3,1
13671,太陽,1895,男,3,1
13672,太陽,1895,男,3,1
13673,太陽,1895,男,3,1
13674,太陽,1895,男,3,1
13675,太陽,1895,男,3,1
13676,太陽,1895,男,3,1
13677,太陽,1895,男,3,1
13678,太陽,1895,男,3,1
13679,太陽,1895,男,3,1
13680,太陽,1895,男,3,1
13681,太陽,1895,男,3,1
13682,太陽,1895,男,3,1
13683,太陽,1895,男,3,1
13684,太陽,1895,男,3,1
13685,太陽,1895,男,3,1
13686,太陽,1895,男,3,1
13687,太陽,1895,男,3,1
13688,今戸心中,1896,男,3,1
13689,今戸心中,1896,男,3,1
13690,今戸心中,1896,男,3,1
13691,今戸心中,1896,男,3,1
13692,今戸心中,1896,男,3,1
13693,今戸心中,1896,男,3,1
13694,今戸心中,1896,男,3,1
13695,今戸心中,1896,男,3,1
13696,今戸心中,1896,男,3,1
13697,今戸心中,1896,男,3,1
13698,今戸心中,1896,男,3,1
13699,今戸心中,1896,男,3,1
13700,今戸心中,1896,男,3,1
13701,今戸心中,1896,男,3,1
13702,今戸心中,1896,男,3,1
13703,今戸心中,1896,男,3,1
13704,今戸心中,1896,男,3,1
13705,今戸心中,1896,男,3,1
13706,今戸心中,1896,男,3,1
13707,今戸心中,1896,男,3,1
13708,今戸心中,1896,男,3,1
13709,今戸心中,1896,男,3,1
13710,今戸心中,1896,男,3,1
13711,今戸心中,1896,男,3,1
13712,今戸心中,1896,男,3,1
13713,今戸心中,1896,男,3,1
13714,今戸心中,1896,男,3,1
13715,今戸心中,1896,男,3,1
13716,今戸心中,1896,男,3,1
13717,今戸心中,1896,男,3,1
13718,今戸心中,1896,男,3,1
13719,今戸心中,1896,男,3,1
13720,今戸心中,1896,男,3,1
13721,今戸心中,1896,男,3,1
13722,今戸心中,1896,男,3,1
13723,今戸心中,1896,男,3,1
13724,今戸心中,1896,男,3,1
13725,今戸心中,1896,男,3,1
13726,今戸心中,1896,男,3,1
13727,今戸心中,1896,男,3,1
13728,今戸心中,1896,男,3,1
13729,今戸心中,1896,男,3,1
13730,今戸心中,1896,男,3,1
13731,今戸心中,1896,男,3,1
13732,今戸心中,1896,男,3,1
13733,今戸心中,1896,男,3,1
13734,今戸心中,1896,男,3,1
13735,今戸心中,1896,男,3,1
13736,今戸心中,1896,男,3,1
13737,今戸心中,1896,男,3,1
13738,今戸心中,1896,男,3,1
13739,今戸心中,1896,男,3,1
13740,今戸心中,1896,男,3,1
13741,今戸心中,1896,男,3,1
13742,今戸心中,1896,男,3,1
13743,今戸心中,1896,男,3,1
13744,今戸心中,1896,男,3,1
13745,今戸心中,1896,男,3,1
13746,今戸心中,1896,男,3,1
13747,今戸心中,1896,男,3,1
13748,今戸心中,1896,男,3,1
13749,今戸心中,1896,男,3,1
13750,今戸心中,1896,男,3,1
13751,今戸心中,1896,男,3,1
13752,今戸心中,1896,男,3,1
13753,思出の記,1900,男,3,1
13754,思出の記,1900,男,3,1
13755,思出の記,1900,男,3,1
13756,思出の記,1900,男,3,1
13757,思出の記,1900,男,3,1
13758,思出の記,1900,男,3,1
13759,思出の記,1900,男,3,1
13760,思出の記,1900,男,3,1
13761,思出の記,1900,男,3,1
13762,思出の記,1900,男,3,1
13763,思出の記,1900,男,3,1
13764,思出の記,1900,男,3,1
13765,思出の記,1900,男,3,1
13766,思出の記,1900,男,3,1
13767,高野聖,1900,男,3,1
13768,高野聖,1900,男,3,1
13769,高野聖,1900,男,3,1
13770,高野聖,1900,男,3,1
13771,高野聖,1900,男,3,1
13772,高野聖,1900,男,3,1
13773,高野聖,1900,男,3,1
13774,高野聖,1900,男,3,1
13775,高野聖,1900,男,3,1
13776,高野聖,1900,男,3,1
13777,高野聖,1900,男,3,1
13778,高野聖,1900,男,3,1
13779,高野聖,1900,男,3,1
13780,高野聖,1900,男,3,1
13781,高野聖,1900,男,3,1
13782,高野聖,1900,男,3,1
13783,高野聖,1900,男,3,1
13784,高野聖,1900,男,3,1
13785,高野聖,1900,男,3,1
13786,高野聖,1900,男,3,1
13787,高野聖,1900,男,3,1
13788,高野聖,1900,男,3,1
13789,高野聖,1900,男,3,1
13790,高野聖,1900,男,3,1
13791,太陽,1901,男,3,1
13792,太陽,1901,男,3,1
13793,太陽,1901,男,3,1
13794,太陽,1901,男,3,1
13795,太陽,1901,男,3,1
13796,太陽,1901,男,3,1
13797,太陽,1901,男,3,1
13798,太陽,1901,男,3,1
13799,太陽,1901,男,3,1
13800,太陽,1901,男,3,1
13801,太陽,1901,男,3,1
13802,太陽,1901,男,3,1
13803,太陽,1901,男,3,1
13804,太陽,1901,男,3,1
13805,太陽,1901,男,3,1
13806,太陽,1901,男,3,1
13807,太陽,1901,男,3,1
13808,太陽,1901,男,3,1
13809,太陽,1901,男,3,1
13810,太陽,1901,男,3,1
13811,太陽,1901,男,3,1
13812,太陽,1901,男,3,1
13813,太陽,1901,男,3,1
13814,太陽,1901,男,3,1
13815,太陽,1901,男,3,1
13816,太陽,1901,男,3,1
13817,太陽,1901,男,3,1
13818,太陽,1901,男,3,1
13819,太陽,1901,男,3,1
13820,太陽,1901,男,3,1
13821,太陽,1901,男,3,1
13822,太陽,1901,男,3,1
13823,太陽,1901,男,3,1
13824,太陽,1901,男,3,1
13825,太陽,1901,男,3,1
13826,太陽,1901,男,3,1
13827,太陽,1901,男,3,1
13828,太陽,1901,男,3,1
13829,太陽,1901,男,3,1
13830,太陽,1901,男,3,1
13831,太陽,1901,男,3,1
13832,太陽,1901,男,3,1
13833,太陽,1901,男,3,1
13834,太陽,1901,男,3,1
13835,太陽,1901,男,3,1
13836,太陽,1901,男,3,1
13837,太陽,1901,男,3,1
13838,太陽,1901,男,3,1
13839,太陽,1901,男,3,1
13840,太陽,1901,男,3,1
13841,太陽,1901,男,3,1
13842,太陽,1901,男,3,1
13843,太陽,1901,男,3,1
13844,太陽,1901,男,3,1
13845,太陽,1901,男,3,1
13846,太陽,1901,男,3,1
13847,太陽,1901,男,3,1
13848,太陽,1901,男,3,1
13849,太陽,1901,男,3,1
13850,太陽,1901,男,3,1
13851,太陽,1901,男,3,1
13852,太陽,1901,男,3,1
13853,太陽,1901,男,3,1
13854,太陽,1901,男,3,1
13855,太陽,1901,男,3,1
13856,太陽,1901,男,3,1
13857,太陽,1901,男,3,1
13858,太陽,1901,男,3,1
13859,太陽,1901,男,3,1
13860,太陽,1901,男,3,1
13861,太陽,1901,男,3,1
13862,太陽,1901,男,3,1
13863,太陽,1901,男,3,1
13864,太陽,1901,男,3,1
13865,太陽,1901,男,3,1
13866,太陽,1901,男,3,1
13867,太陽,1901,男,3,1
13868,太陽,1901,男,3,1
13869,太陽,1901,男,3,1
13870,太陽,1901,男,3,1
13871,太陽,1901,男,3,1
13872,太陽,1901,男,3,1
13873,太陽,1901,男,3,1
13874,太陽,1901,男,3,1
13875,太陽,1901,男,3,1
13876,士族の商法,1903,男,3,1
13877,風土言葉の噺,1903,男,3,1
13878,菖蒲売の噺,1903,男,3,1
13879,野ざらし,1903,男,3,1
13880,成田小僧,1903,男,3,1
13881,菅原息子,1903,男,3,1
13882,菅原息子,1903,男,3,1
13883,菅原息子,1903,男,3,1
13884,郭巨の釜の唄,1903,男,3,1
13885,太鼓の当込,1903,男,3,1
13886,地獄旅行,1903,男,3,1
13887,地獄旅行,1903,男,3,1
13888,地獄旅行,1903,男,3,1
13889,九年母,1903,男,3,1
13890,素人車,1903,男,3,1
13891,昔話田舎者,1903,男,3,1
13892,昔話田舎者,1903,男,3,1
13893,昔話田舎者,1903,男,3,1
13894,昔話田舎者,1903,男,3,1
13895,昔話田舎者,1903,男,3,1
13896,馬部屋,1903,男,3,1
13897,亀屋左兵衛,1903,男,3,1
13898,亀屋左兵衛,1903,男,3,1
13899,亀屋左兵衛,1903,男,3,1
13900,亀屋左兵衛,1903,男,3,1
13901,音曲入噺ヅッコケ,1903,男,3,1
13902,雷獣鍋,1903,男,3,1
13903,吾輩は猫である,1905,男,3,1
13904,吾輩は猫である,1905,男,3,1
13905,吾輩は猫である,1905,男,3,1
13906,吾輩は猫である,1905,男,3,1
13907,吾輩は猫である,1905,男,3,1
13908,吾輩は猫である,1905,男,3,1
13909,吾輩は猫である,1905,男,3,1
13910,吾輩は猫である,1905,男,3,1
13911,吾輩は猫である,1905,男,3,1
13912,吾輩は猫である,1905,男,3,1
13913,吾輩は猫である,1905,男,3,1
13914,吾輩は猫である,1905,男,3,1
13915,吾輩は猫である,1905,男,3,1
13916,吾輩は猫である,1905,男,3,1
13917,魚売人,1906,男,3,1
13918,吉原一口噺,1906,男,3,1
13919,出入帳,1906,男,3,1
13920,出入帳,1906,男,3,1
13921,地口,1906,男,3,1
13922,地口,1906,男,3,1
13923,蒲団,1907,男,3,1
13924,蒲団,1907,男,3,1
13925,蒲団,1907,男,3,1
13926,蒲団,1907,男,3,1
13927,蒲団,1907,男,3,1
13928,豊竹屋節右衛門,1908,男,3,1
13929,豊竹屋節右衛門,1908,男,3,1
13930,盲目提灯,1908,男,3,1
13931,菅原息子,1908,男,3,1
13932,菅原息子,1908,男,3,1
13933,何処へ,1909,男,3,1
13934,何処へ,1909,男,3,1
13935,何処へ,1909,男,3,1
13936,何処へ,1909,男,3,1
13937,何処へ,1909,男,3,1
13938,何処へ,1909,男,3,1
13939,何処へ,1909,男,3,1
13940,何処へ,1909,男,3,1
13941,何処へ,1909,男,3,1
13942,何処へ,1909,男,3,1
13943,何処へ,1909,男,3,1
13944,何処へ,1909,男,3,1
13945,何処へ,1909,男,3,1
13946,何処へ,1909,男,3,1
13947,読売新聞,1909,男,3,1
13948,読売新聞,1909,男,3,1
13949,癖,1909,男,3,1
13950,癖,1909,男,3,1
13951,千早振る,1909,男,3,1
13952,千早振る,1909,男,3,1
13953,嫌い嫌い坊主,1909,男,3,1
13954,煙管返し,1909,男,3,1
13955,煙管返し,1909,男,3,1
13956,煙管返し,1909,男,3,1
13957,煙管返し,1909,男,3,1
13958,煙管返し,1909,男,3,1
13959,煙管返し,1909,男,3,1
13960,煙管返し,1909,男,3,1
13961,煙管返し,1909,男,3,1
13962,煙管返し,1909,男,3,1
13963,煙管返し,1909,男,3,1
13964,長屋の花見,1909,男,3,1
13965,長屋の花見,1909,男,3,1
13966,太陽,1909,男,3,1
13967,太陽,1909,男,3,1
13968,太陽,1909,男,3,1
13969,太陽,1909,男,3,1
13970,太陽,1909,男,3,1
13971,太陽,1909,男,3,1
13972,太陽,1909,男,3,1
13973,太陽,1909,男,3,1
13974,太陽,1909,男,3,1
13975,太陽,1909,男,3,1
13976,太陽,1909,男,3,1
13977,太陽,1909,男,3,1
13978,太陽,1909,男,3,1
13979,太陽,1909,男,3,1
13980,太陽,1909,男,3,1
13981,太陽,1909,男,3,1
13982,太陽,1909,男,3,1
13983,太陽,1909,男,3,1
13984,太陽,1909,男,3,1
13985,太陽,1909,男,3,1
13986,太陽,1909,男,3,1
13987,太陽,1909,男,3,1
13988,太陽,1909,男,3,1
13989,太陽,1909,男,3,1
13990,太陽,1909,男,3,1
13991,太陽,1909,男,3,1
13992,太陽,1909,男,3,1
13993,太陽,1909,男,3,1
13994,太陽,1909,男,3,1
13995,太陽,1909,男,3,1
13996,太陽,1909,男,3,1
13997,太陽,1909,男,3,1
13998,太陽,1909,男,3,1
13999,太陽,1909,男,3,1
14000,太陽,1909,男,3,1
14001,太陽,1909,男,3,1
14002,太陽,1909,男,3,1
14003,太陽,1909,男,3,1
14004,太陽,1909,男,3,1
14005,太陽,1909,男,3,1
14006,太陽,1909,男,3,1
14007,太陽,1909,男,3,1
14008,太陽,1909,男,3,1
14009,太陽,1909,男,3,1
14010,太陽,1909,男,3,1
14011,太陽,1909,男,3,1
14012,太陽,1909,男,3,1
14013,太陽,1909,男,3,1
14014,太陽,1909,男,3,1
14015,太陽,1909,男,3,1
14016,太陽,1909,男,3,1
14017,太陽,1909,男,3,1
14018,太陽,1909,男,3,1
14019,太陽,1909,男,3,1
14020,太陽,1909,男,3,1
14021,太陽,1909,男,3,1
14022,太陽,1909,男,3,1
14023,太陽,1909,男,3,1
14024,太陽,1909,男,3,1
14025,太陽,1909,男,3,1
14026,太陽,1909,男,3,1
14027,太陽,1909,男,3,1
14028,太陽,1909,男,3,1
14029,太陽,1909,男,3,1
14030,太陽,1909,男,3,1
14031,太陽,1909,男,3,1
14032,太陽,1909,男,3,1
14033,太陽,1909,男,3,1
